Year,CategoryRaw,week,value,short_desc,Type
2021,PCT DROPPING LEAVES,2021-10-10,67,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-10-17,77,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-10-24,87,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT DROPPING LEAVES,2021-10-31,95,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2021,PCT EMERGED,2021-05-09,1,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-05-16,7,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-05-23,18,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-05-30,33,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-06-06,45,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-06-13,61,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-06-20,74,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-06-27,84,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-07-04,91,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT EMERGED,2021-07-11,96,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2021,PCT HARVESTED,2021-09-26,0,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-10-03,5,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-10-10,11,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-10-17,18,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-10-24,26,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-10-31,38,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-11-07,49,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-11-14,63,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-11-21,76,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT HARVESTED,2021-11-28,88,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2021,PCT PLANTED,2021-04-25,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-05-02,7,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-05-09,19,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-05-16,31,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-05-23,44,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-05-30,57,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-06-06,71,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-06-13,80,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-06-20,88,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-06-27,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT PLANTED,2021-07-04,98,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2021,PCT SETTING PODS,2021-07-04,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-07-11,2,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-07-18,7,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-07-25,18,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-08-01,31,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-08-08,40,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-08-15,55,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-08-22,65,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-08-29,76,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-09-05,87,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,PCT SETTING PODS,2021-09-12,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-11,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-18,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-25,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-01,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-08,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-15,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-22,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-29,91,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-05,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-12,12,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-19,21,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-26,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-03,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-10,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-17,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-24,87,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-31,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-16,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-23,16,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-30,29,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-06,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-13,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-20,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-27,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-07-04,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-07-11,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-03,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-10,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-17,20,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-24,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-31,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-07,54,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-14,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-21,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-09,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-16,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-23,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-30,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-06,57,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-13,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-20,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-27,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-07-04,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-07-25,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-01,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-08,36,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-15,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-22,58,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-29,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-09-05,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-09-12,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2022,PCT BLOOMING,2022-06-19,3,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-06-26,10,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-07-03,22,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-07-10,43,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-07-17,57,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-07-24,71,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-07-31,81,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-08-07,90,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-08-14,94,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT BLOOMING,2022-08-21,97,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2022,PCT DROPPING LEAVES,2022-08-28,1,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-09-04,10,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-09-11,22,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-09-18,30,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-09-25,36,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-10-02,55,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-10-09,70,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-10-16,83,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-10-23,93,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT DROPPING LEAVES,2022-10-30,96,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2022,PCT EMERGED,2022-05-08,1,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-05-15,13,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-05-22,35,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-05-29,51,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-06-05,63,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-06-12,75,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-06-19,84,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-06-26,89,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT EMERGED,2022-07-03,95,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2022,PCT HARVESTED,2022-09-25,2,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-10-02,7,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-10-09,15,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-10-16,24,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-10-23,39,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-10-30,49,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-11-06,59,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-11-13,74,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-11-20,86,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT HARVESTED,2022-11-27,94,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2022,PCT PLANTED,2022-04-24,1,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-05-01,8,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-05-08,22,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-05-15,38,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-05-22,58,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-05-29,73,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-06-05,83,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-06-12,89,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-06-19,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT PLANTED,2022-06-26,96,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2022,PCT SETTING PODS,2022-07-03,2,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-07-10,7,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-07-17,17,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-07-24,25,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-07-31,36,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-08-07,49,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-08-14,60,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-08-21,73,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-08-28,91,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,PCT SETTING PODS,2022-09-04,96,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-06-26,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-07-03,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-07-10,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-07-17,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-07-24,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-07-31,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-08-07,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-08-14,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2022-08-21,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-09-04,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-09-11,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-09-18,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-09-25,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-10-02,49,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-10-09,63,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-10-16,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-10-23,86,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2022-10-30,93,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-05-15,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-05-22,16,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-05-29,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2022,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2022-06-05,43,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
