Year,CategoryRaw,week,value,short_desc,Type,five_year_avg_value
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2020-07-05,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-07-26,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-02,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-09,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-16,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-23,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-08-30,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-06,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-13,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2020,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2020-09-20,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,PCT BLOOMING,2021-06-20,0,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2021,PCT BLOOMING,2021-06-27,3,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2021,PCT BLOOMING,2021-07-04,9,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2021,PCT BLOOMING,2021-07-11,16,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,13
2021,PCT BLOOMING,2021-07-18,32,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,24
2021,PCT BLOOMING,2021-07-25,49,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,38
2021,PCT BLOOMING,2021-08-01,58,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,50
2021,PCT BLOOMING,2021-08-08,69,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,62
2021,PCT BLOOMING,2021-08-15,79,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,74
2021,PCT BLOOMING,2021-08-22,88,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,84
2021,PCT BLOOMING,2021-08-29,94,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,91
2021,PCT BLOOMING,2021-09-05,97,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2021,PCT DROPPING LEAVES,2021-08-29,1,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,PCT DROPPING LEAVES,2021-09-05,8,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,5
2021,PCT DROPPING LEAVES,2021-09-12,15,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,12
2021,PCT DROPPING LEAVES,2021-09-19,26,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,21
2021,PCT DROPPING LEAVES,2021-09-26,42,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,34
2021,PCT DROPPING LEAVES,2021-10-03,55,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,48
2021,PCT DROPPING LEAVES,2021-10-10,67,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,62
2021,PCT DROPPING LEAVES,2021-10-17,77,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,76
2021,PCT DROPPING LEAVES,2021-10-24,87,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,87
2021,PCT DROPPING LEAVES,2021-10-31,95,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,94
2021,PCT EMERGED,2021-05-09,1,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,NA
2021,PCT EMERGED,2021-05-16,7,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,6
2021,PCT EMERGED,2021-05-23,18,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,16
2021,PCT EMERGED,2021-05-30,33,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,29
2021,PCT EMERGED,2021-06-06,45,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,41
2021,PCT EMERGED,2021-06-13,61,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,53
2021,PCT EMERGED,2021-06-20,74,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,64
2021,PCT EMERGED,2021-06-27,84,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,72
2021,PCT EMERGED,2021-07-04,91,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,82
2021,PCT EMERGED,2021-07-11,96,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,90
2021,PCT HARVESTED,2021-09-26,0,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2021,PCT HARVESTED,2021-10-03,5,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,5
2021,PCT HARVESTED,2021-10-10,11,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,11
2021,PCT HARVESTED,2021-10-17,18,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,20
2021,PCT HARVESTED,2021-10-24,26,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,30
2021,PCT HARVESTED,2021-10-31,38,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,41
2021,PCT HARVESTED,2021-11-07,49,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,54
2021,PCT HARVESTED,2021-11-14,63,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,64
2021,PCT HARVESTED,2021-11-21,76,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,74
2021,PCT HARVESTED,2021-11-28,88,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2021,PCT PLANTED,2021-04-25,0,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2021,PCT PLANTED,2021-05-02,7,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2021,PCT PLANTED,2021-05-09,19,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,13
2021,PCT PLANTED,2021-05-16,31,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,22
2021,PCT PLANTED,2021-05-23,44,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,34
2021,PCT PLANTED,2021-05-30,57,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,46
2021,PCT PLANTED,2021-06-06,71,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,57
2021,PCT PLANTED,2021-06-13,80,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,68
2021,PCT PLANTED,2021-06-20,88,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,76
2021,PCT PLANTED,2021-06-27,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,83
2021,PCT PLANTED,2021-07-04,98,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,90
2021,PCT SETTING PODS,2021-07-04,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2021,PCT SETTING PODS,2021-07-11,2,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2021,PCT SETTING PODS,2021-07-18,7,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2021,PCT SETTING PODS,2021-07-25,18,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,17
2021,PCT SETTING PODS,2021-08-01,31,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,26
2021,PCT SETTING PODS,2021-08-08,40,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,36
2021,PCT SETTING PODS,2021-08-15,55,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,46
2021,PCT SETTING PODS,2021-08-22,65,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,58
2021,PCT SETTING PODS,2021-08-29,76,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,72
2021,PCT SETTING PODS,2021-09-05,87,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,82
2021,PCT SETTING PODS,2021-09-12,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,89
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-11,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-18,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-07-25,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-01,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-08,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-15,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-22,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2021-08-29,91,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-05,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-12,12,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-19,21,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-09-26,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-03,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-10,62,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-17,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-24,87,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2021-10-31,94,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-16,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-23,16,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-05-30,29,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-06,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-13,53,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-20,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-06-27,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-07-04,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2021-07-11,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-03,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-10,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-17,20,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-24,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-10-31,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-07,54,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-14,64,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2021-11-21,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-09,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-16,22,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-23,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-05-30,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-06,57,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-13,68,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-20,76,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-06-27,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2021-07-04,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-07-25,17,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-01,26,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-08,36,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-15,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-22,58,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-08-29,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-09-05,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2021,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2021-09-12,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual,NA
2022,PCT BLOOMING,2022-06-19,3,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,NA
2022,PCT BLOOMING,2022-06-26,10,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,2
2022,PCT BLOOMING,2022-07-03,22,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,6
2022,PCT BLOOMING,2022-07-10,43,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,13
2022,PCT BLOOMING,2022-07-17,57,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,26
2022,PCT BLOOMING,2022-07-24,71,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,41
2022,PCT BLOOMING,2022-07-31,81,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,53
2022,PCT BLOOMING,2022-08-07,90,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,64
2022,PCT BLOOMING,2022-08-14,94,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,76
2022,PCT BLOOMING,2022-08-21,97,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual,85
2022,PCT DROPPING LEAVES,2022-08-28,1,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,NA
2022,PCT DROPPING LEAVES,2022-09-04,10,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,5
2022,PCT DROPPING LEAVES,2022-09-11,22,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,13
2022,PCT DROPPING LEAVES,2022-09-18,30,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,22
2022,PCT DROPPING LEAVES,2022-09-25,36,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,34
2022,PCT DROPPING LEAVES,2022-10-02,55,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,49
2022,PCT DROPPING LEAVES,2022-10-09,70,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,63
2022,PCT DROPPING LEAVES,2022-10-16,83,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,75
2022,PCT DROPPING LEAVES,2022-10-23,93,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,86
2022,PCT DROPPING LEAVES,2022-10-30,96,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual,93
2022,PCT EMERGED,2022-05-08,1,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,NA
2022,PCT EMERGED,2022-05-15,13,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,6
2022,PCT EMERGED,2022-05-22,35,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,16
2022,PCT EMERGED,2022-05-29,51,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,30
2022,PCT EMERGED,2022-06-05,63,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,43
2022,PCT EMERGED,2022-06-12,75,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,57
2022,PCT EMERGED,2022-06-19,84,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,68
2022,PCT EMERGED,2022-06-26,89,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,77
2022,PCT EMERGED,2022-07-03,95,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual,85
2022,PCT HARVESTED,2022-09-25,2,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2022,PCT HARVESTED,2022-10-02,7,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,5
2022,PCT HARVESTED,2022-10-09,15,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,12
2022,PCT HARVESTED,2022-10-16,24,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,20
2022,PCT HARVESTED,2022-10-23,39,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,30
2022,PCT HARVESTED,2022-10-30,49,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,40
2022,PCT HARVESTED,2022-11-06,59,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,51
2022,PCT HARVESTED,2022-11-13,74,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,62
2022,PCT HARVESTED,2022-11-20,86,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,72
2022,PCT HARVESTED,2022-11-27,94,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual,NA
2022,PCT PLANTED,2022-04-24,1,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2022,PCT PLANTED,2022-05-01,8,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,NA
2022,PCT PLANTED,2022-05-08,22,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,14
2022,PCT PLANTED,2022-05-15,38,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,24
2022,PCT PLANTED,2022-05-22,58,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,37
2022,PCT PLANTED,2022-05-29,73,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,50
2022,PCT PLANTED,2022-06-05,83,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,62
2022,PCT PLANTED,2022-06-12,89,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,74
2022,PCT PLANTED,2022-06-19,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,82
2022,PCT PLANTED,2022-06-26,96,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual,88
2022,PCT SETTING PODS,2022-07-03,2,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,NA
2022,PCT SETTING PODS,2022-07-10,7,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,2
2022,PCT SETTING PODS,2022-07-17,17,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,8
2022,PCT SETTING PODS,2022-07-24,25,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,18
2022,PCT SETTING PODS,2022-07-31,36,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual,28
